ID_NUM,IND_ACCDA,IND_ACCIV,TOTAL_MU30DF,TOTAL_HG30DF,TOTAL_HL30DF,FECHA_ACCIDENTE,HORA_ACCIDENTE,MES_1F,ANYO,CCAA_1F,PROVINCIA_1F,COD_MUNICIPIO,CARRETERA,KM,SENTIDO_1F,TIPO_VIA_3F,TITULARIDAD_VIA_2F,TIPO_ANIMAL_1F,TIPO_ANIMAL_2F
202402236132,1,0,0,0,0,26/6/2024,2:50,6,2024,7,2,00000,A-31,"114,2",1,1,1,8,1
202402236133,1,0,0,0,0,30/6/2024,0:40,6,2024,7,2,00000,CM-332,"15,963",2,2,2,8,1
202402236134,1,0,0,0,0,9/7/2024,6:00,7,2024,7,2,00000,AB-218,"7,46",1,2,3,8,1
202402236135,1,0,0,0,0,16/7/2024,2:50,7,2024,7,2,00000,A-31,"111,187",2,2,1,8,1
202402236136,1,0,0,0,0,31/7/2024,5:45,7,2024,7,2,00000,CM-332,"18,5",2,2,2,8,1
202402236137,1,0,0,0,0,4/9/2024,10:25,9,2024,7,2,00000,A-31,93,1,1,1,8,1
202402236138,1,0,0,0,0,14/9/2024,2:15,9,2024,7,2,00000,A-31,"97,082",2,1,1,8,1
202402236139,1,0,0,0,0,15/9/2024,0:00,9,2024,7,2,00000,CM-332,"18,6",1,2,2,8,1
202402236140,1,0,0,0,0,20/9/2024,21:00,9,2024,7,2,02003,A-31,"82,3",2,1,1,20,2
202402236141,1,0,0,0,0,7/10/2024,4:00,10,2024,7,2,00000,CM-3211,"11,8",2,2,2,8,1
202402236142,1,0,0,0,0,18/10/2024,23:20,10,2024,7,2,00000,AB-218,6,1,2,3,8,1
202402236143,1,0,0,0,0,18/11/2024,1:25,11,2024,7,2,00000,A-30,"14,402",1,1,1,8,1
202402236144,1,0,0,0,0,30/11/2024,22:40,11,2024,7,2,00000,CM-3211,"9,8",1,2,2,8,1
202402236145,1,0,0,0,0,5/12/2024,4:50,12,2024,7,2,00000,A-31,84,2,1,1,8,1
202402236146,1,0,0,0,0,25/12/2024,4:30,12,2024,7,2,00000,CM-332,"17,9",1,2,2,16,1
202402236147,1,0,0,0,0,28/12/2024,21:30,12,2024,7,2,00000,CM-332,"15,852",2,2,2,8,1
202402236148,1,0,0,0,0,26/1/2024,21:00,1,2024,7,2,00000,CM-3206,"10,2",1,2,2,8,1
202402236149,1,0,0,0,0,26/2/2024,23:20,2,2024,7,2,00000,CM-412,237,1,2,2,8,1
202402236150,1,0,0,0,0,3/4/2024,6:00,4,2024,7,2,00000,CM-412,222,2,2,2,8,1
202402236151,1,0,0,0,0,7/4/2024,15:30,4,2024,7,2,00000,CM-412,228,1,2,2,3,1
202402236152,1,0,0,0,0,13/4/2024,21:45,4,2024,7,2,00000,AB-5006,8,1,2,3,8,1
202402236153,1,0,0,0,0,25/4/2024,22:05,4,2024,7,2,00000,CM-3206,"3,7",1,2,2,3,1
202402236154,1,0,0,0,0,31/5/2024,8:00,5,2024,7,2,00000,CM-3206,12,1,2,2,2,1
202402236155,1,0,0,0,0,11/7/2024,23:55,7,2024,7,2,00000,CM-412,"220,6",1,2,2,8,1
202402236156,1,0,0,0,0,24/10/2024,21:00,10,2024,7,2,00000,CM-3203,78,1,2,2,8,1
202402236157,1,0,0,0,0,17/11/2024,22:05,11,2024,7,2,00000,CM-412,"228,3",1,2,2,8,1
202402236158,1,0,0,0,0,3/12/2024,19:00,12,2024,7,2,00000,CM-3206,"12,2",1,2,2,8,1
202402236159,1,0,0,0,0,18/12/2024,13:00,12,2024,7,2,02037,CM-412,243,1,2,2,20,2
202402236160,1,0,0,0,0,1/2/2024,7:00,2,2024,7,2,00000,AB-408,12,2,2,3,8,1
202402236161,1,0,0,0,0,27/5/2024,6:15,5,2024,7,2,00000,AB-408,"12,1",2,2,3,8,1
202402236162,1,0,0,0,0,21/8/2024,21:50,8,2024,7,2,00000,AB-408,"6,803",1,2,3,8,1
202402236163,1,0,0,0,0,21/3/2024,13:20,3,2024,7,2,00000,CM-3211,"39,581",2,2,2,0,0
202402236164,1,0,0,0,0,1/4/2024,21:30,4,2024,7,2,00000,CM-412,"309,9",1,2,2,8,1
202402236165,1,0,0,0,0,18/4/2024,13:30,4,2024,7,2,00000,CM-3211,"39,5",1,2,2,1,1
202402236166,1,0,0,0,0,17/5/2024,6:00,5,2024,7,2,00000,CM-412,"305,85",1,2,2,8,1
202402236167,1,0,0,0,0,30/5/2024,7:20,5,2024,7,2,00000,CM-412,311,1,2,2,8,1
202402236168,0,1,0,0,4,13/8/2024,1:55,8,2024,7,2,00000,CM-3211,"36,2",2,2,2,8,1
202402236169,1,0,0,0,0,1/9/2024,3:10,9,2024,7,2,00000,CM-412,"302,466",1,2,2,8,1
202402236170,1,0,0,0,0,1/9/2024,23:35,9,2024,7,2,00000,CM-3211,30,1,2,2,8,1
202402236171,1,0,0,0,0,14/11/2024,22:15,11,2024,7,2,00000,CM-3211,40,2,2,2,17,1
202402236172,1,0,0,0,0,19/12/2024,6:15,12,2024,7,2,00000,CM-412,"307,088",2,2,2,20,2
202402236173,1,0,0,0,0,15/5/2024,22:30,5,2024,7,2,00000,A-31,56,1,1,1,23,2
202402236174,1,0,0,0,0,25/6/2024,1:50,6,2024,7,2,00000,A-31,"52,2",2,1,1,8,1
202402236175,1,0,0,0,0,8/11/2024,22:50,11,2024,7,2,00000,CM-220,"19,8",2,2,2,1,1
202402236176,1,0,0,0,0,25/11/2024,23:50,11,2024,7,2,00000,A-31,56,2,1,1,20,2
202402236177,1,0,0,0,0,9/1/2024,9:15,1,2024,7,2,02037,CM-412,"263,3",2,2,2,8,1
202402236178,1,0,0,0,0,19/1/2024,13:00,1,2024,7,2,02037,CM-3213,27,1,2,2,2,1
202402236179,1,0,0,0,0,30/1/2024,8:00,1,2024,7,2,02037,N-301,"322,5",1,2,1,17,1
202402236180,1,0,0,0,0,8/2/2024,23:30,2,2024,7,2,02037,CM-3213,27,2,2,2,8,1
202402236181,1,0,0,0,0,13/2/2024,6:30,2,2024,7,2,02037,CM-3212,"7,5",1,2,2,8,1
202402236182,1,0,0,0,0,13/2/2024,21:15,2,2024,7,2,02037,CM-412,"259,485",2,2,2,8,1
202402236183,0,1,0,0,2,16/2/2024,21:00,2,2024,7,2,02037,A-30,56,1,1,1,17,1
202402236184,1,0,0,0,0,20/2/2024,6:45,2,2024,7,2,02037,N-301,329,1,2,1,8,1
202402236185,1,0,0,0,0,25/2/2024,20:45,2,2024,7,2,02037,CM-412,"260,5",2,2,2,8,1
202402236186,1,0,0,0,0,27/2/2024,11:30,2,2024,7,2,02037,CM-313,"142,414",1,2,2,8,1
202402236187,1,0,0,0,0,6/3/2024,2:00,3,2024,7,2,02037,A-30,68,1,1,1,16,1
202402236188,1,0,0,0,0,9/3/2024,10:10,3,2024,7,2,02037,CM-412,"251,5",2,2,2,16,1
202402236189,1,0,0,0,0,12/4/2024,7:20,4,2024,7,2,02037,A-30,"75,2",1,1,1,8,1
202402236190,1,0,0,0,0,29/4/2024,1:05,4,2024,7,2,02037,A-30,"69,862",1,1,1,8,1
202402236191,1,0,0,0,0,6/5/2024,9:30,5,2024,7,2,02037,CM-412,"260,984",2,2,2,2,1
202402236192,1,0,0,0,0,16/5/2024,15:00,5,2024,7,2,02037,N-301,307,2,2,1,2,1
202402236193,1,0,0,0,0,14/6/2024,22:15,6,2024,7,2,02037,AB-406,"0,295",2,2,3,20,2
202402236194,1,0,0,0,0,16/6/2024,3:15,6,2024,7,2,02037,AB-404,"6,5",1,2,3,8,1
202402236195,1,0,0,0,0,12/8/2024,2:10,8,2024,7,2,02074,CM-313,136,1,2,2,8,1
202402236196,1,0,0,0,0,16/8/2024,5:30,8,2024,7,2,02037,CM-412,252,3,2,2,8,1
202402236197,1,0,0,0,0,21/8/2024,18:20,8,2024,7,2,02037,CM-412,263,2,2,2,20,2
202402236198,1,0,0,0,0,26/8/2024,8:00,8,2024,7,2,02037,CM-3212,"7,3",1,2,2,8,1
202402236199,1,0,0,0,0,2/9/2024,7:30,9,2024,7,2,02037,CM-313,"140,5",2,2,2,8,1
202402236200,1,0,0,0,0,11/9/2024,6:30,9,2024,7,2,02037,CM-313,"126,8",1,2,2,3,1
202402236201,1,0,0,0,0,12/9/2024,4:00,9,2024,7,2,02037,A-30,"66,5",2,1,1,8,1
202402236202,1,0,0,0,0,29/9/2024,20:30,9,2024,7,2,02037,AB-404,"4,8",1,2,3,8,1
202402236203,1,0,0,0,0,6/10/2024,0:40,10,2024,7,2,02037,CM-412,"263,5",1,2,2,8,1
202402236204,1,0,0,0,0,19/11/2024,14:10,11,2024,7,2,02037,A-30,"65,6",2,1,1,20,2
202402236205,1,0,0,0,0,21/11/2024,0:25,11,2024,7,2,02037,CM-3212,"0,8",2,2,2,17,1
202402236206,1,0,0,0,0,22/11/2024,20:00,11,2024,7,2,02037,AB-4001,"1,5",3,2,3,20,2
202402236207,1,0,0,0,0,26/11/2024,19:20,11,2024,7,2,02037,AB-404,"4,501",2,2,3,8,1
202402236208,1,0,0,0,0,7/11/2024,5:20,11,2024,7,2,02037,A-30,68,1,1,1,8,1
202402236209,1,0,0,0,0,13/12/2024,23:50,12,2024,7,2,02037,CM-412,245,1,2,2,2,1
202402236210,1,0,0,0,0,16/12/2024,21:00,12,2024,7,2,02037,CM-3212,"0,347",2,2,2,8,1
202402236211,1,0,0,0,0,16/12/2024,22:05,12,2024,7,2,02037,CM-412,"261,8",2,2,2,8,1
202402236212,1,0,0,0,0,8/9/2024,10:15,9,2024,7,2,00000,N-322,"335,172",1,2,1,8,1
202402236213,1,0,0,0,0,27/1/2024,6:00,1,2024,7,2,00000,A-31,118,2,1,1,8,1
202402236214,1,0,0,0,0,17/2/2024,23:31,2,2024,7,2,00000,AB-219,"13,559",2,2,3,8,1
202402236215,1,0,0,0,0,30/5/2024,5:00,5,2024,7,2,00000,CM-3209,26,1,2,2,8,1
202402236216,1,0,0,0,0,5/8/2024,1:30,8,2024,7,2,00000,A-31,"114,43",1,1,1,8,1
202402236217,1,0,0,0,0,12/8/2024,6:30,8,2024,7,2,00000,CM-3209,15,1,2,2,3,1
202402236218,1,0,0,0,0,18/8/2024,2:47,8,2024,7,2,00000,AB-215,"5,5",1,2,3,8,1
202402236219,1,0,0,0,0,27/8/2024,22:20,8,2024,7,2,00000,CM-3209,22,2,2,2,8,1
202402236220,1,0,0,0,0,26/8/2024,22:10,8,2024,7,2,00000,AB-220,5,1,2,3,8,1
202402236221,1,0,0,0,0,9/10/2024,22:30,10,2024,7,2,00000,CM-3209,27,2,2,2,16,1
202402236222,1,0,0,0,0,27/10/2024,19:50,10,2024,7,2,00000,AB-216,5,2,2,3,8,1
202402236223,1,0,0,0,0,19/11/2024,20:10,11,2024,7,2,00000,CM-3209,12,2,2,2,3,1
202402236224,1,0,0,0,0,29/1/2024,17:55,1,2024,7,2,00000,AB-219,"1,5",2,2,3,1,1
202402236225,1,0,0,0,0,9/6/2024,15:30,6,2024,7,2,00000,A-31,"104,535",1,1,1,2,1
202402236226,1,0,0,0,0,29/6/2024,6:00,6,2024,7,2,00000,A-31,"101,2",2,1,1,17,1
202402236227,1,0,0,0,0,27/5/2024,0:10,5,2024,7,2,00000,AB-204,21,2,2,3,3,1
202402236228,1,0,0,0,0,9/2/2024,23:15,2,2024,7,2,00000,CM-3225,"10,5",1,2,2,8,1
202402236229,1,0,0,0,0,4/3/2024,14:10,3,2024,7,2,00000,CM-3225,5,2,2,2,8,1
202402236230,1,0,0,0,0,6/2/2024,20:15,2,2024,7,2,00000,CM-313,"60,1",2,2,2,3,1
202402236231,1,0,0,0,0,18/2/2024,19:25,2,2024,7,2,00000,N-430,"467,5",1,2,1,20,2
202402236232,1,0,0,0,0,17/2/2024,23:30,2,2024,7,2,00000,CM-313,"58,3",2,2,2,8,1
202402236233,1,0,0,0,0,27/2/2024,22:50,2,2024,7,2,00000,N-430,"476,011",2,2,1,17,1
202402236234,1,0,0,0,0,22/2/2024,8:30,2,2024,7,2,00000,AB-608,"6,5",1,2,3,20,2
202402236235,1,0,0,0,0,3/3/2024,20:15,3,2024,7,2,00000,CM-313,"58,2",1,2,2,8,1
202402236236,1,0,0,0,0,4/3/2024,22:16,3,2024,7,2,00000,CM-313,"71,115",1,2,2,8,1
202402236237,1,0,0,0,0,16/6/2024,22:45,6,2024,7,2,00000,N-430,"468,9",2,2,1,1,1
202402236238,1,0,0,0,0,4/8/2024,0:05,8,2024,7,2,00000,CM-313,"67,4",1,2,2,8,1
202402236239,1,0,0,0,0,19/8/2024,6:10,8,2024,7,2,00000,N-430,"466,4",2,2,1,8,1
202402236240,1,0,0,0,0,15/9/2024,0:15,9,2024,7,2,00000,N-430,"470,1",2,2,1,8,1
202402236241,1,0,0,0,0,24/9/2024,23:20,9,2024,7,2,00000,N-430,463,1,2,1,8,1
202402236242,1,0,0,0,0,11/10/2024,19:30,10,2024,7,2,00000,CM-313,57,1,2,2,8,1
202402236243,1,0,0,0,0,15/12/2024,22:20,12,2024,7,2,00000,AB-608,"8,8",1,2,3,8,1
202402236244,1,0,0,0,0,21/1/2024,22:10,1,2024,7,2,00000,CM-3213,"11,2",1,2,2,8,1
202402236245,1,0,0,0,0,19/3/2024,15:10,3,2024,7,2,00000,AB-400,39,2,2,3,0,0
202402236246,1,0,0,0,0,29/7/2024,23:20,7,2024,7,2,00000,CM-3213,"11,1",2,2,2,8,1
202402236247,1,0,0,0,0,9/8/2024,7:00,8,2024,7,2,00000,CM-3213,"4,5",1,2,2,8,1
202402236248,1,0,0,0,0,22/9/2024,4:10,9,2024,7,2,00000,AB-411,"14,7",1,2,3,8,1
202402236249,1,0,0,0,0,22/11/2024,18:45,11,2024,7,2,00000,CM-3213,7,1,2,2,8,1
202402236250,1,0,0,0,0,1/2/2024,18:50,2,2024,7,2,00000,CM-316,73,1,2,2,20,2
202402236251,1,0,0,0,0,7/4/2024,20:45,4,2024,7,2,00000,N-322,378,1,2,1,1,1
202402236252,1,0,0,0,0,19/4/2024,17:30,4,2024,7,2,00000,CM-316,"75,3",1,2,2,16,1
202402236253,1,0,0,0,0,30/4/2024,7:10,4,2024,7,2,00000,CM-3226,"3,563",2,2,2,20,2
202402236254,1,0,0,0,0,19/5/2024,4:30,5,2024,7,2,00000,N-322,387,2,2,1,5,1
202402236255,1,0,0,0,0,19/10/2024,10:15,10,2024,7,2,00000,CM-3226,"3,6",2,2,2,20,2
202402236256,1,0,0,0,0,13/2/2024,16:45,2,2024,7,2,00000,AB-519,33,2,2,3,2,1
202402236257,1,0,0,0,0,24/4/2024,1:50,4,2024,7,2,00000,AB-519,26,2,2,3,3,1
202402236258,1,0,0,0,0,19/7/2024,19:20,7,2024,7,2,00000,AB-5024,2,1,2,3,2,1
202402236259,1,0,0,0,0,6/4/2024,0:30,4,2024,7,2,00000,CM-412,"218,5",2,2,2,8,1
202402236260,1,0,0,0,0,26/8/2024,8:45,8,2024,7,2,00000,CM-412,213,2,2,2,3,1
202402236261,1,0,0,0,0,18/5/2024,23:40,5,2024,7,2,02069,A-31,"50,753",2,1,1,8,1
202402236262,1,0,0,0,0,15/11/2024,21:30,11,2024,7,2,02009,CM-412,"337,8",1,2,2,8,1
202402236263,1,0,0,0,0,28/11/2024,10:45,11,2024,7,2,00000,CM-412,"321,607",2,2,2,20,2
202402236264,1,0,0,0,0,27/11/2024,23:40,11,2024,7,2,02009,CM-412,340,2,2,2,20,2
202402236265,1,0,0,0,0,1/8/2024,6:40,8,2024,7,2,00000,CM-3222,"1,035",2,2,2,0,0
202402236266,1,0,0,0,0,5/9/2024,21:50,9,2024,7,2,00000,CM-3222,"1,06",1,2,2,8,1
202402236267,1,0,0,0,0,23/11/2024,21:00,11,2024,7,2,00000,CM-3222,1,2,2,2,8,1
202402236268,1,0,0,0,0,4/1/2024,17:50,1,2024,7,2,00000,N-430,462,2,2,1,8,1
202402236269,1,0,0,0,0,9/1/2024,18:15,1,2024,7,2,00000,CM-3119,"18,243",2,2,2,8,1
202402236270,0,1,0,0,1,20/1/2024,18:35,1,2024,7,2,00000,CM-3133,"3,65",2,2,2,8,1
202402236271,1,0,0,0,0,23/1/2024,12:45,1,2024,7,2,00000,CM-3119,"22,2",1,2,2,1,1
202402236272,1,0,0,0,0,5/4/2024,0:55,4,2024,7,2,00000,CM-316,"14,4",2,2,2,8,1
202402236273,1,0,0,0,0,4/4/2024,22:30,4,2024,7,2,02069,CM-316,"15,7",2,2,2,8,1
202402236274,1,0,0,0,0,21/4/2024,22:30,4,2024,7,2,00000,CM-316,"8,5",1,2,2,8,1
202402236275,1,0,0,0,0,18/4/2024,7:00,4,2024,7,2,00000,CM-316,8,1,2,2,18,1
202402236276,1,0,0,0,0,17/6/2024,12:40,6,2024,7,2,00000,CM-316,"10,5",2,2,2,1,1
202402236277,1,0,0,0,0,1/7/2024,19:45,7,2024,7,2,00000,CM-3133,3,1,2,2,1,1
202402236278,1,0,0,0,0,15/7/2024,0:30,7,2024,7,2,00000,AB-702,2,2,2,3,17,1
202402236279,1,0,0,0,0,17/7/2024,7:00,7,2024,7,2,00000,CM-316,"10,055",1,2,2,8,1
202402236280,1,0,0,0,0,7/9/2024,21:20,9,2024,7,2,00000,N-430,457,1,2,1,8,1
202402236281,1,0,0,0,0,20/9/2024,21:00,9,2024,7,2,00000,CM-316,8,2,2,2,8,1
202402236282,1,0,0,0,0,19/10/2024,6:25,10,2024,7,2,00000,N-430,"461,1",2,2,1,8,1
202402236283,1,0,0,0,0,29/12/2024,19:30,12,2024,7,2,00000,CM-3119,"17,5",1,2,2,8,1
202402236284,1,0,0,0,0,15/7/2024,22:30,7,2024,7,2,00000,CM-3226,9,2,2,2,23,2
202402236285,1,0,0,0,0,10/2/2024,2:45,2,2024,7,2,00000,AB-507,5,1,2,3,8,1
202402236286,1,0,0,0,0,18/5/2024,21:30,5,2024,7,2,00000,CM-3225,56,1,2,2,2,1
202402236287,1,0,0,0,0,11/2/2024,17:00,2,2024,7,2,00000,CM-412,"299,896",1,2,2,2,1
202402236288,1,0,0,0,0,11/9/2024,6:55,9,2024,7,2,00000,CM-412,"297,87",2,2,2,17,1
202402236289,0,1,0,0,1,8/12/2024,11:15,12,2024,7,2,00000,CM-412,"299,5",2,2,2,2,1
202402236290,1,0,0,0,0,8/1/2024,19:20,1,2024,7,2,00000,CM-3123,"29,427",1,2,2,3,1
202402236291,1,0,0,0,0,18/1/2024,20:10,1,2024,7,2,00000,N-430,"425,2",1,2,1,3,1
202402236292,1,0,0,0,0,10/3/2024,0:20,3,2024,7,2,00000,N-430,423,1,2,1,8,1
202402236293,1,0,0,0,0,28/3/2024,23:15,3,2024,7,2,00000,AB-613,3,1,2,3,8,1
202402236294,1,0,0,0,0,6/5/2024,12:30,5,2024,7,2,00000,AB-703,4,2,2,3,3,1
202402236295,1,0,0,0,0,15/5/2024,23:00,5,2024,7,2,00000,N-430,434,2,2,1,1,1
202402236296,1,0,0,0,0,23/5/2024,6:30,5,2024,7,2,00000,N-430,"441,1",1,2,1,3,1
202402236297,1,0,0,0,0,31/5/2024,2:20,5,2024,7,2,00000,N-430,421,1,2,1,3,1
202402236298,1,0,0,0,0,14/6/2024,23:25,6,2024,7,2,00000,N-430,"422,4",1,2,1,8,1
202402236299,1,0,0,0,0,7/6/2024,23:15,6,2024,7,2,00000,AB-610,8,1,2,3,17,1
202402236300,1,0,0,0,0,26/6/2024,0:30,6,2024,7,2,00000,AB-611,"3,8",1,2,3,8,1
202402236301,0,1,0,0,1,3/7/2024,14:00,7,2024,7,2,00000,N-430,435,1,2,1,0,0
202402236302,1,0,0,0,0,21/7/2024,22:00,7,2024,7,2,00000,AB-703,"2,5",1,2,3,3,1
202402236303,1,0,0,0,0,16/9/2024,23:40,9,2024,7,2,00000,N-430,"434,8",2,2,1,8,1
202402236304,1,0,0,0,0,13/11/2024,19:00,11,2024,7,2,00000,AB-610,6,1,2,3,8,1
202402236305,1,0,0,0,0,16/11/2024,19:00,11,2024,7,2,00000,CM-3123,"29,5",2,2,2,3,1
202402236306,1,0,0,0,0,8/12/2024,18:00,12,2024,7,2,00000,CM-3123,"29,8",1,2,2,3,1
202402236307,1,0,0,0,0,12/12/2024,8:45,12,2024,7,2,00000,CM-3123,"29,9",2,2,2,3,1
202402236308,1,0,0,0,0,25/12/2024,7:45,12,2024,7,2,00000,N-430,433,2,2,1,1,1
202402236309,1,0,0,0,0,19/5/2024,21:45,5,2024,7,2,00000,AB-516,16,1,2,3,17,1
202402236310,1,0,0,0,0,15/7/2024,23:15,7,2024,7,2,00000,CM-3216,25,2,2,2,3,1
202402236311,1,0,0,0,0,5/11/2024,8:50,11,2024,7,2,00000,CM-3216,"35,1",2,2,2,3,1
202402236312,1,0,0,0,0,20/7/2024,22:25,7,2024,7,2,00000,AB-519,"33,5",1,2,3,3,1
202402236313,1,0,0,0,0,2/1/2024,21:40,1,2024,7,2,00000,CM-313,111,1,2,2,8,1
202402236314,1,0,0,0,0,25/2/2024,19:25,2,2024,7,2,00000,CM-3203,"24,3",2,2,2,8,1
202402236315,1,0,0,0,0,2/6/2024,2:00,6,2024,7,2,00000,CM-313,108,1,2,2,8,1
202402236316,1,0,0,0,0,28/8/2024,3:30,8,2024,7,2,00000,CM-313,"112,2",1,2,2,8,1
202402236317,1,0,0,0,0,3/9/2024,22:35,9,2024,7,2,00000,CM-3203,"27,6",1,2,2,8,1
202402236318,1,0,0,0,0,19/9/2024,20:15,9,2024,7,2,00000,CM-3203,"37,5",1,2,2,5,1
202402236319,1,0,0,0,0,7/10/2024,22:30,10,2024,7,2,00000,AB-5002,"2,2",1,2,3,8,1
202402236320,1,0,0,0,0,26/10/2024,21:30,10,2024,7,2,00000,AB-5002,"1,5",1,2,3,8,1
202402236321,1,0,0,0,0,2/12/2024,7:30,12,2024,7,2,00000,AB-5002,"0,3",2,2,3,2,1
202402236322,1,0,0,0,0,10/12/2024,19:45,12,2024,7,2,00000,CM-313,"107,427",1,2,2,8,1
202402236323,1,0,0,0,0,4/1/2024,19:30,1,2024,7,2,00000,CM-3211,"15,594",2,2,2,8,1
202402236324,0,1,0,0,1,11/2/2024,19:30,2,2024,7,2,00000,CM-3211,"11,8",1,2,2,8,1
202402236325,1,0,0,0,0,29/7/2024,2:30,7,2024,7,2,00000,CM-3211,22,2,2,2,17,1
202402236326,1,0,0,0,0,22/12/2024,19:00,12,2024,7,2,00000,CM-3211,"16,3",2,2,2,8,1
202402236327,1,0,0,0,0,25/12/2024,0:15,12,2024,7,2,00000,CM-3265,"6,987",2,2,2,8,1
202402236328,1,0,0,0,0,18/1/2024,8:00,1,2024,7,2,00000,CM-320,"5,91",2,2,2,20,2
202402236329,1,0,0,0,0,25/3/2024,6:00,3,2024,7,2,00000,CM-412,160,1,2,2,3,1
202402236330,1,0,0,0,0,24/5/2024,11:30,5,2024,7,2,00000,CM-412,"160,269",1,2,2,2,1
202402236331,1,0,0,0,0,17/10/2024,22:10,10,2024,7,2,00000,CM-412,"164,5",1,2,2,8,1
202402236332,1,0,0,0,0,13/11/2024,18:15,11,2024,7,2,00000,CM-320,6,1,2,2,8,1
202402236333,1,0,0,0,0,24/12/2024,13:20,12,2024,7,2,00000,CM-320,6,2,2,2,4,1
202402236334,1,0,0,0,0,19/2/2024,20:35,2,2024,7,2,02003,CM-3210,"4,313",2,2,2,8,1
202402236335,1,0,0,0,0,1/5/2024,19:55,5,2024,7,2,00000,AB-400,"23,539",1,2,3,2,1
202402236336,1,0,0,0,0,19/9/2024,22:15,9,2024,7,2,00000,CM-313,"114,5",1,2,2,8,1
202402236337,1,0,0,0,0,4/11/2024,7:15,11,2024,7,2,00000,DESCONOCID,"1,4",2,2,4,4,1
202402236338,1,0,0,0,0,12/7/2024,6:30,7,2024,7,2,00000,CM-3209,"9,6",1,2,2,2,1
202402236339,1,0,0,0,0,17/9/2024,7:15,9,2024,7,2,00000,CM-332,33,2,2,2,8,1
202402236340,1,0,0,0,0,11/10/2024,9:25,10,2024,7,2,00000,CM-3209,"11,65",2,2,2,3,1
202402236341,1,0,0,0,0,15/11/2024,17:40,11,2024,7,2,00000,CM-3209,"3,1",1,2,2,1,1
202402236342,1,0,0,0,0,23/12/2024,21:00,12,2024,7,2,00000,CM-313,"98,5",2,2,2,8,1
202402236343,1,0,0,0,0,30/7/2024,6:50,7,2024,7,2,00000,CM-332,"40,2",2,2,2,3,1
202402236344,1,0,0,0,0,1/1/2024,20:00,1,2024,7,2,00000,CM-412,"200,7",2,2,2,8,1
202402236345,1,0,0,0,0,19/1/2024,8:00,1,2024,7,2,00000,CM-3204,"5,5",1,2,2,6,1
202402236346,1,0,0,0,0,5/2/2024,21:20,2,2024,7,2,00000,CM-412,197,2,2,2,8,1
202402236347,1,0,0,0,0,2/3/2024,9:30,3,2024,7,2,00000,CM-412,192,2,2,2,0,0
202402236348,1,0,0,0,0,14/6/2024,22:45,6,2024,7,2,00000,CM-412,"203,3",2,2,2,3,1
202402236349,1,0,0,0,0,16/7/2024,20:15,7,2024,7,2,00000,CM-3204,5,2,2,2,8,1
202402236350,1,0,0,0,0,23/7/2024,1:00,7,2024,7,2,00000,CM-3204,"0,5",2,2,2,8,1
202402236351,1,0,0,0,0,5/10/2024,20:45,10,2024,7,2,00000,CM-412,204,2,2,2,8,1
202402236352,1,0,0,0,0,13/10/2024,23:50,10,2024,7,2,00000,CM-412,"196,5",1,2,2,8,1
202402236353,1,0,0,0,0,19/10/2024,22:10,10,2024,7,2,00000,CM-412,203,1,2,2,12,1
202402236354,1,0,0,0,0,26/12/2024,19:30,12,2024,7,2,00000,CM-412,"195,366",1,2,2,8,1
202402236355,1,0,0,0,0,20/1/2024,19:50,1,2024,7,2,00000,N-322,"294,2",1,2,1,8,1
202402236356,1,0,0,0,0,21/1/2024,13:00,1,2024,7,2,00000,N-322,"286,16",2,2,1,3,1
202402236357,1,0,0,0,0,28/1/2024,20:55,1,2024,7,2,00000,CM-320,20,1,2,2,3,1
202402236358,1,0,0,0,0,3/2/2024,21:00,2,2024,7,2,00000,N-322,"296,3",1,2,1,8,1
202402236359,1,0,0,0,0,25/2/2024,21:10,2,2024,7,2,00000,CM-320,"23,05",1,2,2,17,1
202402236360,1,0,0,0,0,24/3/2024,21:00,3,2024,7,2,00000,N-322,301,1,2,1,8,1
202402236361,1,0,0,0,0,24/4/2024,1:05,4,2024,7,2,00000,CM-320,"21,8",1,2,2,8,1
202402236362,1,0,0,0,0,21/4/2024,21:50,4,2024,7,2,00000,AB-602,2,1,2,3,8,1
202402236363,1,0,0,0,0,12/6/2024,3:35,6,2024,7,2,00000,AB-602,4,1,2,3,8,1
202402236364,1,0,0,0,0,3/8/2024,23:30,8,2024,7,2,00000,N-322,"294,3",1,2,1,8,1
202402236365,1,0,0,0,0,19/8/2024,9:30,8,2024,7,2,00000,N-322,"294,4",2,2,1,2,1
202402236366,1,0,0,0,0,1/11/2024,19:40,11,2024,7,2,00000,AB-602,"1,1",1,2,3,8,1
202402236367,1,0,0,0,0,17/11/2024,22:30,11,2024,7,2,00000,N-322,"298,2",1,2,1,3,1
202402236368,1,0,0,0,0,23/11/2024,22:10,11,2024,7,2,00000,CM-3133,33,1,2,2,17,1
202402236369,1,0,0,0,0,5/12/2024,19:45,12,2024,7,2,00000,N-322,"288,4",1,2,1,8,1
202402236370,1,0,0,0,0,12/12/2024,22:45,12,2024,7,2,00000,N-322,"288,4",2,2,1,3,1
202402236371,1,0,0,0,0,19/12/2024,18:30,12,2024,7,2,00000,N-322,"297,5",2,2,1,8,1
202402236372,0,1,0,0,1,25/12/2024,18:50,12,2024,7,2,00000,N-322,"300,402",1,2,1,3,1
202402236373,1,0,0,0,0,6/1/2024,21:10,1,2024,7,2,02069,N-301,"209,089",1,2,1,8,1
